0.746680498959786,0.289007437135213,2.3049898472372e-06,2,1,0.984998499849985
0.748992401257996,0.282983039285445,2.1376642976981e-06,2,1,0.991599159915992
0.742936894286336,0.355542335250517,1.55744574873729e-06,2,1,0.968596859685969
0.698897956707778,0.99851094024004,2.91945933811124e-06,2,1,0.78957895789579
0.726395705205863,0.612220332143919,1.66778417896782e-06,2,1,0.8997899789979
0.71688888722822,0.754509141019804,1.64157709623075e-06,2,1,0.860786078607861
0.719901283208602,0.755232651880892,1.43216929584915e-06,2,1,0.868586858685869
0.721497522569772,0.844022303952625,1.48838098595785e-06,2,1,0.863786378637864
0.747967218056511,0.494680403457035,1.25346347957114e-06,2,1,0.967596759675968
0.71778782204943,0.808425425065886,1.71441558618587e-06,2,1,0.857685768576858
0.718137164730413,0.819906190311816,1.62493505002158e-06,2,1,0.857485748574857
0.715904364491896,0.831046690560587,1.64301809603814e-06,2,1,0.850585058505851
0.716250931806436,0.833990344596199,1.69731742209125e-06,2,1,0.851185118511851
0.714713198396374,0.892883795457267,1.70534934342942e-06,2,1,0.841184118411841
0.734284521039054,0.447304107746912,2.45356323648335e-06,2,1,0.936893689368937
0.712058574418384,0.908713669335253,1.51632000989858e-06,2,1,0.832783278327833
0.72001577993592,0.807325021077537,1.7128507565268e-06,2,1,0.863586358635864
0.727004395844563,0.740868278593123,1.52532237237589e-06,2,1,0.888388838883888
0.71052589400518,0.940929924695653,1.92238538134578e-06,2,1,0.825482548254825
0.709748442042155,0.923323336028134,1.8805080623503e-06,2,1,0.825282528252825
0.713644827288812,0.941738189282554,1.7863088961305e-06,2,1,0.833483348334834
0.713120340907839,0.988575029168727,1.6742327516904e-06,2,1,0.827382738273827
0.710444197520035,0.950105019142463,1.86367637451326e-06,2,1,0.824382438243824
0.714329911371128,1.02049665887273,1.50025597751179e-06,2,1,0.827382738273827
0.725176318486415,0.730331183215399,2.000062333408e-06,2,1,0.884788478847885
0.724976808749754,0.745967149758906,1.69988219928137e-06,2,1,0.882688268826883
0.726819014246147,0.720171910035558,1.93790752474181e-06,2,1,0.88998899889989
0.7400633093215,0.366203690679375,3.38812526092103e-06,2,1,0.96009600960096
0.744531818142459,0.271584300802963,2.1062052265036e-06,2,1,0.981198119811981
0.698344602145217,1.17400228858631,9.74070742360151e-07,2,1,0.77037703770377
0.703138265130739,1.15734368821623,8.75318105873754e-07,2,1,0.784478447844784
0.701829566398003,1.14963326613909,1.03473450817263e-06,2,1,0.781878187818782
0.700694330408371,1.12994050305462,1.19807484116404e-06,2,1,0.780978097809781
0.699729268395593,1.10738498653228,1.33640932866824e-06,2,1,0.780678067806781
0.7000991343791,1.12327359679831,1.50769080406009e-06,2,1,0.78007800780078
0.696898783000525,1.17598997993159,1.88300731972801e-06,2,1,0.766476647664767
0.696788780247795,1.18892275607166,1.78824822954138e-06,2,1,0.764876487648765
0.697658365034992,1.25482148320002,1.57216667341981e-06,2,1,0.760476047604761
0.704802184116822,1.2944621945835,9.66912694515786e-07,2,1,0.774977497749775
0.705425395576499,1.28494102765792,1.26926525404746e-06,2,1,0.777577757775778
0.705686554915155,1.29061706137583,1.64190243207948e-06,2,1,0.777677767776778
0.71161807448319,1.27649368683847,1.40918684028748e-06,2,1,0.794479447944795
0.732075503216204,0.535827294318122,2.47520773168052e-06,2,1,0.922292229222922
0.706278701480215,1.16736765550331,1.69474717115423e-06,2,1,0.791679167916792
0.708227491441482,1.09592652492568,1.52811564269412e-06,2,1,0.803880388038804
0.71742851818342,1.0010773925758,9.8509314071944e-07,2,1,0.837383738373837
0.71586960403757,0.952186419425731,1.05208362325958e-06,2,1,0.838183818381838
0.723614229610691,0.916733469151954,9.42657744623429e-07,2,1,0.861886188618862
0.74670681872978,0.382947585739375,1.07694297831318e-06,2,1,0.975597559755976
0.752556922129293,0.400032098835776,2.2667618338809e-06,2,1,0.989098909890989
0.752903500453702,0.398371744996561,2.15020012693347e-06,2,1,0.99009900990099
0.75293591789308,0.370133048930578,2.10458814863489e-06,2,1,0.993099309930993
0.754173245139194,0.366314504807163,2.06783899897523e-06,2,1,0.996699669966997
0.736674336750163,0.576716719704466,9.33061616572799e-07,2,1,0.93009300930093
0.734998853088658,0.538086565889395,9.58922878983712e-07,2,1,0.92959295929593
0.760697768264959,0.297150100100701,2.05549601318964e-06,2,1,1
0.744067826034565,0.607974673660428,6.16607850637818e-07,2,1,0.946094609460946
0.742651410587033,0.521463169582834,8.41743396795907e-07,2,1,0.951095109510951
0.751988586330133,0.347266210638323,1.07282266555883e-06,2,1,0.992899289928993
0.718475416506397,0.903870415064789,8.02418799943552e-07,2,1,0.84988498849885
0.734949888744291,0.714115761753498,1.06319199093915e-06,2,1,0.911691169116912
0.749023293735737,0.437857698800928,9.49734425701643e-07,2,1,0.976097609760976
0.741862167071505,0.505546225172488,1.12770245379342e-06,2,1,0.950695069506951
0.742535083855831,0.419628683594543,1.26567976562735e-06,2,1,0.961096109610961
0.744053754154375,0.440150851427859,1.29771032196821e-06,2,1,0.962996299629963
0.74436529688346,0.470285243799197,1.38803968623893e-06,2,1,0.960696069606961
0.745202469081058,0.468310125067863,1.33666351531135e-06,2,1,0.963096309630963
0.743647652634209,0.437591323546464,1.37499854264431e-06,2,1,0.962196219621962
0.743404882876145,0.433119874593603,1.36363320966608e-06,2,1,0.961996199619962
